,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64
5135,0.12454000000000001,0.69902,0.020442,1.03,-59.643,0.0,0.15765,0.43057,1.8118,0.30098,0.16845,0.23101999999999998,0.10554000000000001,0.15765,1334.2,0.27355999999999997,1.4306,0.15765,0.08701100199999999,57.067001,1.2648,0.16373,0.068735003,0.2196,0.28469,0.22619,15.154000000000002,0.06879500000000001,4.0889999999999995,0.36938000000000004,0.090071999,152.31,2.3964,2.3394,0.17652,1.8118,46.66,0.30996999999999997,0.09742599699999999,0.047320999999999995,0.11809000000000001,0.090369999,135.09,78.021004,0.43963,0.61485,63.227,0.13016,0.071837999,1.0055,0.68242,0.4173,1.0129,1.0432,250.92,0.09742599699999999,0.41376999999999997,0.91398001,0.029876999999999997,6.396,4.6782,137.48,2.655,6.0975
5814,0.016903,0.80293,-0.13016,0.8378899999999999,-38.306999999999995,0.016903,0.016903,0.24433000000000002,1.0026,0.19618,0.016903,0.021052,0.013576,0.016903,5502.2,0.066338,1.2454,0.016903,0.0043080002,25.525999,0.88077,0.015388999999999998,0.0043080002,0.016903,0.19618,0.066338,,-0.39786,4.0899,0.19473,0.0043080002,74.887,4.874,0.019166,0.015388999999999998,3.9332,,0.19618,0.0039220001,0.058424000000000004,0.5101,0.0039220001,58.223,32.695999,0.061603,0.49615,25.592,-0.020972,-0.005345,0.8378899999999999,0.80293,0.20517,0.59965,0.59965,-1601.0,0.0025490001,0.086162,0.99744999,0.0,14.299000000000001,11.163,74.695999,4.8865,11.993
1103,0.13568,0.6169899999999999,-0.2165,0.6472899999999999,-91.553,0.38425,0.072137,0.6079100000000001,1.0518,0.37506999999999996,0.072137,0.11752,0.065164998,0.072137,2302.0,0.15855999999999998,1.6208,0.072137,0.048052002,33.388000000000005,1.0768,0.076328,0.090379,0.3319,0.37506999999999996,0.26154,0.53476,-0.35923,4.7075,0.39307001,0.048052002,156.97,2.3253,0.12370999999999999,0.076328,1.5225,82.089,0.37824,0.050843999,0.048107,0.19883,0.050843999,89.42199699999999,56.035,0.9880399999999999,0.42357,35.116,0.050638,0.033730999,0.6439600000000001,0.61382,0.43005,0.62234,0.6276,-11040.0,0.049226001,0.36174,0.95077002,0.008444,10.932,6.5138,149.24001,2.4457,2.4909
4539,0.25832,0.10917,0.37032,4.3919999999999995,126.65,0.55857,0.34149,8.1597,1.3161,0.8908299999999999,0.34149,3.1279,0.35047999,0.34149,86.38500000000002,4.2253,9.1597,0.34149,0.25945999999999997,12.744000000000002,1.0494,0.33425,0.19627,0.9578200000000001,0.8169,3.4635,,0.71146,3.562,-0.066667996,0.25945999999999997,38.453,9.492,9.492,0.27986,1.3161,,0.8908299999999999,0.21264,1.8214,0.008015000000000001,0.25396001,77.829002,65.084999,5.6213,3.9711,16.186,0.21445999999999998,0.16294,4.3919999999999995,0.10917,0.10535,1.7115,1.7115,1350.7,0.21264,0.28998,0.75342,0.0,28.64,5.6081,30.276999999999997,12.055,2.5286
3896,-0.021289,0.42136,0.23437,3.1932,99.538,-0.046364999999999996,-0.026076,1.3075,1.044,0.55095,-0.026076,-0.24402,0.10467,-0.026076,2389.4,0.15275999999999998,2.3733,-0.026076,-0.042405002000000004,50.541000000000004,1.3469,0.024706,-0.034619998,-0.04274,0.55095,0.16412000000000002,0.41945,0.35575999999999997,4.9636,0.37171,-0.042405002000000004,66.219,5.5120000000000005,0.058634000000000006,0.024706,0.61601,0.81423,0.86545,0.040176999,1.9105,0.12030999999999999,0.040176999,81.361,30.82,-0.25001999999999996,2.3964,52.765,-0.065736,-0.1069,0.80982,0.10686,0.18142,0.8363200000000001,1.3137,21550.0,0.042148001,-0.03864,0.95784998,0.57084,7.2218,11.843,63.428001,5.7545,0.9334399999999999
1754,0.001175,0.38145999999999997,0.18244000000000002,1.7529,3.4551,0.0,0.001221,1.6215,1.4569999999999999,0.61854,0.016274,0.00504,0.059468001,0.001221,1606.9,0.22714,2.6215,0.001221,0.00083799998,41.563,0.8426,0.015881,0.00080699997,-0.005184,0.47108999999999995,0.22701999999999997,1.055,0.31715,3.8676,0.24541,0.011170000000000001,48.92,7.4611,4.7396,-0.35099,1.4569999999999999,3.9760000000000004,0.68365,-0.24090999,0.098662,0.12552,0.0109,100.42,58.858002,0.007084999999999999,1.0682,33.494,-0.06954099999999999,-0.047729999,1.1135,0.24231999999999998,0.13402999999999998,1.0753,1.1884,1345.1,-0.24090999,0.0019,0.99934,0.10525,8.7818,6.2014,60.705002,6.0126,2.5328
603,-0.097707,0.92642,-0.19710999999999998,0.69349,-44.833999999999996,-0.40234000000000003,-0.099249,0.075163,0.9699,0.069632,-0.099249,-0.15434,-0.0086209998,-0.099249,-20223.0,-0.018049000000000003,1.0794,-0.099249,-0.051173002,3.677,1.255,-0.067308,-0.050377,-0.40134000000000003,0.069632,-0.016384,-0.33659,-0.35577,4.3782,0.45324999,-0.051173002,117.38,3.1096,-0.072654,-0.067308,1.9534,1.5049,0.35298,-0.034704,0.10800000000000001,2.001,-0.034704,70.856003,67.179001,-5.0008,0.6631,3.5663,-0.14984,-0.077255003,0.48138000000000003,0.64307,0.32158000000000003,0.12568,0.6371,-4708.5,-0.031036001,-1.4032,1.031,4.0692,99.266,5.4333,121.02,3.016,3.5007
5517,-0.07910299999999999,0.79095,0.19294,1.3967,-46.025,-0.23544,-0.091408,0.26429,0.65098,0.20904,-0.004083,-0.18792999999999999,-0.12897999999999998,-0.091408,-3438.5,-0.10615,1.2643,-0.091408,-0.14042000000000002,155.42,0.75633,-0.0235,-0.12150999999999999,-0.35554,-0.14132,-0.09059400000000001,-0.26911,0.6016699999999999,5.0412,1.1461,-0.09159000199999999,270.91,1.4024,0.8623700000000001,-0.004339,0.67801,1.7454,0.43943999999999994,-0.0066650002,0.09635,-1.6425,-0.036099002000000005,354.62,199.2,-0.28538,0.66624,154.39,-0.030948000000000003,-0.047540002000000005,0.85887,0.48639,0.74222,0.6519,1.3704,21215.0,-0.006664,-0.3784,1.006,1.1021,2.3485,1.8323,272.70999,1.3384,2.0301
3310,0.054539,0.12293,0.08327000000000001,1.6774,55.138999999999996,0.10564000000000001,0.070101,6.2944,1.1282,0.77377,0.070101,0.57026,0.15101001,0.070101,577.13,0.63244,8.1347,0.070101,0.13616,8.8724003,1.2744,0.056014999999999995,0.10593,0.13712,0.77377,0.50585,1.2275,0.1049,4.1896,0.08832900199999999,0.13616,98.325,3.7122,0.45566999999999996,0.056014999999999995,0.53415,,0.77377,0.1088,0.6466,0.063486,0.1088,89.834,80.961998,4.3579,1.5756,10.01,0.048371,0.093952,1.6774,0.12293,0.26938,0.9747600000000001,0.9747600000000001,1288.5,0.11364,0.070485,0.88635999,0.0,41.138999999999996,4.5083,87.15100100000001,4.1881,0.64858
3303,0.005535,0.79209,0.07554,1.1679,-277.84,0.0,0.003254,0.26248,0.70665,0.20790999999999998,0.05294600000000001,0.0072310000000000004,0.029778,0.003254,13740.0,0.026565,1.2625,0.003254,0.0046049999,212.36,0.57455,0.050601,0.007831999999999999,-0.20360999999999999,0.040117,0.029445,1.0183,0.15921,4.096,1.0989,0.031615,340.06,1.1937,0.67811,0.22366999999999998,0.70665,0.40761,0.48856000000000005,0.31652001,0.086711,0.38606999999999997,0.07160700099999999,251.28999,38.935001,0.013462,0.25422,279.38,0.032813,0.046433999999999996,0.66346,0.44998,0.8377700000000001,0.43818,1.0297,1.1679,0.31652001,0.026624000000000002,0.57787001,1.3499,1.7188,9.3747,232.42999,1.5704,1.4893
3511,0.10094,0.36545,0.26413000000000003,1.7345,54.911,0.039965,0.10867,1.7215,1.0215,0.62913,0.10867,0.30218,0.11903,0.10867,763.5,0.47806000000000004,2.7363,0.10867,0.07403700099999999,12.491,1.0839,0.13360999999999998,0.068774,0.050318,0.62913,0.45693,0.9298200000000001,0.70199,4.9198,0.012124,0.07403700099999999,91.347,3.9957,0.36559,0.13360999999999998,1.6274,98.111,0.63497,0.09102900300000001,0.98015,0.06018,0.09102900300000001,67.460999,54.970001,2.0097,1.5948,12.759,0.067563,0.046032,1.7068,0.35961,0.25027,1.6721,1.6876,21959.0,0.021006999999999998,0.16045,0.97899002,0.009292,29.221999999999998,6.64,89.428001,4.0815,3.9008
2791,-0.26063000000000003,1.0559,0.19960999999999998,1.287,-63.176,-0.58712,-0.25716999999999995,-0.052947,1.015,-0.055907000000000005,-0.21281,-0.36975,-0.25106001,-0.25716999999999995,-1512.4,-0.24134,0.94705,-0.25716999999999995,-0.25336999,137.97,1.3175,-0.21281,-0.25678,-0.58803,-0.25894,-0.24461999999999998,-4.7972,1.9035,3.3914,0.90202999,-0.24603000000000003,206.25,1.7697,1.1657,-0.21586999999999998,1.015,1.4259,0.3028,-0.21268,0.24711,-0.16723,-0.20967001,260.09,122.12,-0.6793100000000001,0.73537,113.77,-0.21516,-0.21198000000000003,0.8477399999999999,0.69553,0.56507,-0.53315,2.8876,491.56,-0.21268,4.6619,1.25,-6.4161,2.6455,2.9889,250.12,1.4593,9.6793
3164,0.15679,0.1986,0.33297,2.6988,44.108999999999995,0.62038,0.15894,4.03,1.1195,0.80037,0.15894,0.81091,0.14177001,0.15894,346.52,1.0533,5.0351,0.15894,0.10772000000000001,36.299999,1.0335,0.15281,0.10625,0.6255,0.80037,1.0425,1.1593,0.70692,5.0252,0.041446999,0.10772000000000001,54.278,6.7246,0.76941,0.15281,1.4976,147.27,0.80297,0.10355999999999999,0.85874,0.032155,0.10355999999999999,89.211998,52.910999,1.0684,1.9501,40.638000000000005,0.10255,0.069499999,2.6635,0.19601,0.14870999999999998,1.6992,1.7047,35290.0,0.10675,0.19589,0.89324999,0.003243,10.055,6.8983,48.484001,7.5282,3.1328
4902,0.15005,0.6955399999999999,0.29243,1.4464,-37.788000000000004,-0.084067,0.18533,0.43773,2.4297,0.30446,0.21350999999999998,0.28291,0.076277003,0.18533,1369.8,0.26645,1.4377,0.18533,0.076277003,64.945,1.4684,0.21325999999999998,0.06175800000000001,0.27738,0.065986,0.21574000000000002,7.5681,5.5698,4.1216,0.28626999,0.076277003,107.75,3.3874,3.1903,0.21066999999999997,2.4297,,0.30446,0.08670800199999999,0.14202,0.10872000000000001,0.08777199699999999,128.36,63.417,0.34709,0.7864399999999999,71.111,0.21325999999999998,0.08777199699999999,1.3622,0.6550699999999999,0.29521,5.7989999999999995,5.7989999999999995,3868.8,0.08670800199999999,0.49285,0.92385,0.0,5.6201,5.7556,98.407997,3.7089999999999996,46.278
1330,0.054542999999999994,0.52841,0.086076,1.2862,-36.069,0.0,0.055216999999999995,0.89245,1.1468,0.47158999999999995,0.097182,0.18359,0.070141003,0.055216999999999995,2397.7,0.15223,1.8925,0.055216999999999995,0.048147,60.958,1.002,0.097103,0.047559999000000006,0.15829000000000001,0.46415,0.15095,2.3139,0.14038,3.8276,0.44678,0.071230002,99.38,3.6728,2.0905,0.042197000000000005,1.1468,0.85795,0.69923,0.036793999,0.062259,0.14399,0.08467000000000001,117.16,56.201,0.28478000000000003,0.6493800000000001,63.286,0.07188,0.062677003,0.7320800000000001,0.30077,0.27226999999999996,0.7691100000000001,1.1404,578.7999900000001,0.036793999,0.11565999999999999,0.95412999,0.48273,5.9878,6.4945,95.72399899999999,3.8131,1.8704
5133,0.021281,0.34970999999999997,0.38311,3.8838,-23.49,0.0,0.021281,1.8595,0.5138,0.6502899999999999,0.031682,0.16019,0.085502997,0.021281,2905.5,0.12562,2.8595,0.021281,0.041418001,291.94,1.0949,0.024985,0.041418001,3.4e-05,0.61231,0.12562,2.4022,0.7915,4.1298,0.67965001,0.059335999,99.2,3.6794,1.3977,0.024997,0.5138,0.48599,0.86635,0.04865,0.023171999999999998,0.24470999999999998,0.048627,364.35001,72.405998,0.051783,0.7904,306.87,0.002334,0.0045429999,1.4754,0.13285,0.27178,1.3435,1.7898,5165.2002,0.04865,0.032725,0.95932001,0.33225,1.2503,5.041,94.374001,3.8676,1.0615
1806,-0.031755,0.029261000000000002,0.93595,36.245,123.71,0.21061999999999997,-0.039005,28.491,0.9084700000000001,0.83368,-0.039005,-1.4688,-0.15121999,-0.039005,-346.1,-1.0546,34.175,-0.039005,-0.19114,27.283001000000002,1.1482,-0.020796000000000002,-0.15561999,0.23259000000000002,0.83368,-0.80685,-0.92581,24.965,5.1683,0.026236000000000002,-0.19114,43.151,8.4586,-0.7107,-0.020796000000000002,0.22853,350.09,0.8363799999999999,-0.10191,32.77,-0.076047,-0.10191,165.08,137.8,-2.0818,35.671,24.785999999999998,-0.028942000000000002,-0.14182999999999998,32.894,0.026556,0.11822,22.237,22.309,137880.0,-0.10076,-0.038091,1.1008,0.003246,13.378,2.6488,47.499001,7.6844,5.443
117,-0.015391,0.26613000000000003,0.20851,1.9279,53.945,0.0,-0.015391,2.7575,0.93032,0.73387,-0.011901,-0.06849,0.067925997,-0.015391,1537.2,0.23745,3.7575,-0.015391,-0.016543999,51.597,1.1178,0.0,-0.016543999,,0.69565,0.23745,0.0,0.36789,4.9719999999999995,0.28542,-0.034977998999999996,162.48,2.2465,1.8969,0.023109,0.93032,,0.73387,0.024839998999999998,0.0611,0.11289,0.0,164.58,112.99,-0.11703,1.3426,95.087,-0.078583,-0.084468998,1.6278,0.22471999999999998,0.44515,1.2948,1.2948,19547.0,0.45737001,-0.020972,0.54781997,0.0,7.074,3.2304,88.166,4.1399,1.6414
2581,0.16572,0.25718,0.20926999999999998,4.2252,108.05,0.0,0.16572,2.8884,0.8637299999999999,0.74282,0.1678,2.5540000000000003,0.19186001,0.16572,566.45,0.64437,3.8884,0.16572,0.19186001,5.4236999,1.9341,0.0,0.19186001,0.25932,0.70349,0.64437,0.0,0.28831,3.6395,0.29775,0.42882001,68.036,5.3648,1.3535,0.001726,0.8637299999999999,4.5426,0.80035,0.0019980001000000002,1.4173,,0.0,76.991997,71.569,12.912,4.0274,13.458,0.0,0.0,1.0659999999999998,0.064885,0.1864,1.0234,1.1026,912.4799800000001,0.59697998,0.22309,0.40869999,0.077442,67.298,5.1,27.419001,13.312000000000001,1.19
5512,0.000579,0.77437,-0.13793,0.8159,-91.225,0.0,0.00238,0.29136999999999996,1.0373,0.22563000000000002,0.021958000000000002,0.003177,0.023496,0.00238,11598.0,0.031472,1.2914,0.00238,0.0022949999999999997,59.160999,0.88199,0.021939,0.000558,0.039022,0.20457999999999998,0.029146,1.1206,-0.35484,4.2378,0.74435002,0.019502999,221.49,1.651,1.5974,-0.19741,1.2589,928.74,0.22610999999999998,-0.19032000000000002,0.005477,0.58758,0.021151001000000003,213.66,154.5,0.0034439999999999996,0.5915100000000001,49.61,-5.2000000000000004e-05,-4.9999999e-05,0.78941,0.74922,0.6057100000000001,0.5804600000000001,0.5816899999999999,-2384.7,-0.19032000000000002,0.002566,0.99811,0.0021149999999999997,6.1696,2.3624,263.64001,1.3844,2.6685
5421,0.07485,0.2839,0.24495,1.9203,13.027000000000001,0.0,0.09374500000000001,2.5223,3.0618,0.7161,0.11016,0.3522,0.059438001,0.09374500000000001,569.42,0.6410100000000001,3.5223,0.09374500000000001,0.030618001000000002,16.504,1.0953,0.11012999999999999,0.024445999,0.2579,0.7096100000000001,0.57445,6.7093,0.50105,4.1661,0.077600002,0.032458997999999996,33.075,11.102,10.408,0.12444000000000001,3.0651,22.523000000000003,0.73264,0.040642001000000004,0.18442999999999998,0.047707,0.035967998,55.080002,38.576,0.54066,1.4002,17.101,0.021886000000000003,0.0071479999,1.8003,0.26616999999999996,0.090077,1.4648,1.4986,3590.8,0.040642001000000004,0.10452,0.96942002,0.023107,22.116,9.4619,31.731001000000003,11.503,6.2629
693,0.19347999999999999,0.19222999999999998,0.31511999999999996,2.96,30.04,0.25495999999999996,0.21048000000000003,4.2021,0.95124,0.80777,0.21048000000000003,1.3091,0.24245,0.21048000000000003,247.63,1.474,5.2021,0.21048000000000003,0.18009999,34.691002000000005,1.2493,0.14899,0.16556001,0.28242,0.80777,1.3856,1.2127,0.60127,4.4473,0.12587,0.18009999,47.765,7.6416,0.77507,0.14899,1.45,11.597999999999999,0.8392200000000001,0.12749000000000002,0.9500299999999999,0.028485000000000003,0.12749000000000002,100.93,66.237999,1.7419,2.2692,33.0,0.07612100000000001,0.065135002,2.4757,0.16078,0.13086,1.5412,1.6013,8826.0,-0.051265001,0.23951999999999998,1.0513,0.038941,10.520999999999999,5.5104,50.214001,7.2689,2.2299
619,0.036123,0.60226,0.38538,2.0038,15.742,0.0,0.046647,0.66042,3.8447,0.39774,0.060349,0.1215,0.025376,0.046647,2253.1,0.162,1.6604,0.046647,0.012133,14.775,1.8338,0.059807000000000006,0.0093949996,0.11590999999999999,0.1856,0.14452,4.3649,1.6705,3.8311,0.15252000000000002,0.015628001000000002,36.996,9.866,6.2893,0.056967,3.8447,2.8107,0.6160800000000001,0.014816999999999999,0.21414,0.18131,0.015556,65.227997,50.452999,0.2321,1.5984,14.997,0.008889,0.0023119999,1.2774,0.38392,0.10136,1.7241,2.6705,2612.3,0.014816999999999999,0.09081900000000001,0.98789001,0.54893,24.704,7.2344,36.448002,10.014,16.666
39,0.027444999999999997,0.2744,-0.11459000000000001,0.32834,-124.93,0.083485,0.034468,1.6976,1.0923,0.46581999999999996,0.034468,0.20203,0.21119000000000002,0.034468,1079.8,0.33802,3.6443,0.034468,0.07847899900000001,2.0357001,0.91094,0.045813,0.062488000999999994,0.10357000000000001,0.46581999999999996,0.31242,1.1394,-0.12139000000000001,5.1997,0.62285,0.07847899900000001,154.88,2.3567,0.16696,0.045813,0.4531,0.51612,0.56961,0.10430999999999999,0.018216,0.086663,0.10430999999999999,43.971001,41.936001,11.204,0.31399,2.2237,-0.012471,-0.028395998999999998,0.20415,0.17060999999999998,0.42432,0.49346999999999996,0.60342,-18148.0,0.08453399699999999,0.058917,0.9154700000000001,0.22280999999999998,179.3,8.7038,141.78999,2.5743,0.46526999999999996
3697,-0.063609,1.0995,-0.5473,0.49763999999999997,-173.02,-0.16752,-0.063609,-0.090495,1.1782,-0.099499,-0.019477,-0.058386,-0.02476,-0.063609,-13757.0,-0.026532,0.90951,-0.063609,-0.053987,0.0,1.2873,-0.019594999999999998,-0.053987,-0.1984,-0.23113000000000003,-0.026532,-0.44401,-1.1954,3.0567,0.82955003,-0.032876,330.02,1.1059999999999999,1.0959,-0.026682,1.1782,53.95399999999999,-0.08945,-0.022646001000000002,0.12608,2.4694,-0.016631,125.4,125.4,,0.49763999999999997,0.0,-0.054032000000000004,-0.045857999,0.49309,1.0895,0.9041799999999999,-0.21731999999999999,-0.19537000000000002,-623.6799900000001,-0.022646001000000002,0.6392899999999999,1.0536,-0.10099,,2.9107,337.5,1.0815,2.5734
2380,0.11782999999999999,0.56339,0.58096,2.9395,50.658,0.0,0.11782999999999999,0.77496,2.4995,0.43661000000000005,0.11874000000000001,0.39339,0.048356999000000005,0.11782999999999999,1701.4,0.21453000000000003,1.775,0.11782999999999999,0.047143001,41.271,1.3030000000000002,0.0,0.047143001,0.44673,0.41063,0.21453000000000003,0.0,4.861000000000001,4.2791,0.12515,0.10575999999999999,53.35,6.8417,3.6374,0.0203,2.4995,,0.43661000000000005,0.0081219999,0.87131,6.1886,0.0,90.467003,49.195999,0.41694,1.996,50.336999999999996,-0.003035,-0.001214,1.5628,0.29953,0.14615999999999998,3.6532,3.6532,11046.0,0.18010999,0.26988,0.82488,0.0,8.843999999999998,7.4193,43.741001000000004,8.3446,20.914
5553,-0.15277000000000002,0.68924,-0.11707999999999999,0.81447,-66.122,0.0,-0.15092,0.45088,2.7147,0.31076,-0.11802,-0.23914000000000002,-0.055592999000000004,-0.15092,-1666.9,-0.21896999999999997,1.4509,-0.15092,-0.055592999000000004,45.037997999999995,1.1842,-0.11825,-0.056274001,0.9593799999999999,0.25018,-0.22165,-3.5946,-0.24090999999999999,4.0292,0.25263,-0.047141000999999995,92.15,3.9683,3.6335,-0.11703,2.7147,3.1153,0.36823,-0.043110002,0.01795,-0.19429000000000002,-0.043559,67.584999,22.547001,-0.45606,0.28368000000000004,48.821999999999996,-0.11825,-0.043559,0.74575,0.63108,0.252,0.63943,0.75767,-1252.3,0.079216003,-0.49158999999999997,0.93461001,0.18492,8.1043,16.188,84.849998,4.3017,5.5858
1773,0.033737,0.38682,0.10388,1.5585,-30.309,0.36118,0.038645,1.5852,0.6598,0.61318,0.053939999999999995,0.20778000000000002,0.11575,0.038645,1848.8,0.19743,2.5852,0.038645,0.058571000000000005,74.387001,1.0179,0.052411,0.051132000999999996,0.12395,0.49363999999999997,0.18474000000000002,3.4268,0.14628,4.8877,0.58627999,0.058571000000000005,128.76,2.8816,1.3854,0.1326,0.6598,0.77373,0.81402,0.20096999,0.057099000000000004,0.14305,0.07943499799999999,154.48,80.089996,0.25089,0.8355299999999999,91.581,0.014686000000000001,0.022258,0.74934,0.18598,0.34703,0.86346,1.1463,1.5585001,0.20096999,0.055019000000000005,0.78631002,0.32754,4.9068,4.5574,102.89,3.5476,0.92911
3963,-0.049341,0.53764,0.36133000000000004,1.6903,-3.8538,-0.034411000000000004,-0.048339,0.85074,1.012,0.45738999999999996,-0.048339,-0.09235,-0.0097740004,-0.048339,-10171.0,-0.035887,1.86,-0.048339,-0.024488,67.931999,0.92091,-0.001355,-0.024995998999999998,-0.014950999999999999,0.45738999999999996,-0.037752,-0.006947,3.1355,4.4055,0.26201001,-0.024488,97.943,3.7267,-0.00252,-0.001355,1.9869999999999999,36.408,0.4716,-0.00068599998,0.066763,0.63837,-0.00068599998,157.13,89.202003,-0.1343,0.9884200000000001,68.745,-0.030399000000000002,-0.0154,1.6456,0.5234300000000001,0.26834,3.9691,4.0924,9191.5996,0.011817,-0.10787999999999999,0.98817998,0.031068000000000002,5.372999999999999,4.0918,96.785004,3.7712,17.129
2253,0.40231,0.10794000000000001,0.76962,8.1881,264.08,0.28936999999999996,0.48753,8.264,1.5117,0.8920600000000001,0.49898000000000003,4.5534,0.33526,0.48753,77.741,4.6951,9.264,0.48753,0.32250999999999996,0.82727998,1.7557,0.4723,0.26613000000000003,1.3718,0.80499,3.9056,41.243,6.2412,3.7591,-0.12891001,0.32308000000000003,37.095,9.8397,9.7598,0.45816999999999997,1.5117,,0.8920600000000001,0.30307999,2.8985,0.00732,0.31242999,136.75,135.92,117.42,8.1561,1.1871,0.45302,0.29967999,8.1216,0.10707,0.10163,7.234,7.234,4419.8999,0.30307999,0.45098999999999995,0.68598002,0.0,441.2,2.6854,25.851999,14.119000000000002,12.259
1267,0.089839,0.046631,0.92284,20.79,236.65,-0.067354,0.10197,20.445,1.4844,0.95337,0.102,2.1867,0.080876,0.10197,141.77,2.5745,21.445,0.10197,0.068692997,0.12529001,0.9245700000000001,0.071797,0.060522001,-0.008612,0.87449,2.3144,2482.5,30.233,3.5802,-0.49248001,0.068692997,12.003,30.41,30.41,0.066372,1.4844,,0.95337,0.044713002,16.721,0.017294,0.048367999,46.653999,46.528999,176.31,20.779,0.13116,0.053714,0.036185,20.79,0.046631,0.032884,31.233,31.233,3509.8999,0.044713002,0.094233,0.93357003,0.0,2913.2,7.8445,11.466,31.833000000000002,48.63
961,0.017131999999999998,0.26695,0.12358,1.5419,-9.8189,0.06009199999999999,0.024567,2.7461,1.0083,0.73305,0.024567,0.10772999999999999,0.065927997,0.024567,1914.8,0.19062,3.7461,0.024567,0.031830002,64.406998,1.021,0.019505,0.022196,0.087005,0.73305,0.16277,0.25481,0.19059,5.3933,0.31007001,0.031830002,108.73,3.3568,0.073068,0.019505,0.80211,5.5364,0.7719600000000001,0.025271000000000002,0.15423,0.19153,0.025271000000000002,149.64999,85.239998,0.12579,0.94466,64.943,-0.006813,-0.0088269999,1.3172,0.22804000000000002,0.2979,1.1306,1.1906,30563.0,0.0082400003,0.02337,0.99176002,0.053078,5.6671,4.282,107.84,3.3847,1.1904
